	AR0382_A	AR0382_B	AR0382_tnSWI1_A	AR0382_tnSWI1_B
B9J08_01652	1070.99086690157	1132.96965228	773.434942457423	808.225978052651
B9J08_01651	2390.37116490614	2615.31812344042	2805.51005746067	2925.81011301004
B9J08_01650	890.983951243937	819.310073668489	834.642024234629	914.065094226212
B9J08_01649	9837.02597186026	9871.90502932441	9803.1487886438	10472.4598207794
B9J08_01648	1687.43913113694	1683.26919767314	1616.97981495056	1784.8323681996
B9J08_01647	483.705734253198	495.604458731348	495.220934379213	422.554653208082
B9J08_01646	2688.03623213887	2667.78075758541	2641.92022071068	2690.87934756418
B9J08_01645	2623.67621760207	2665.5483050686	2402.65617376342	2343.69497405545
B9J08_01644	774.331424895972	774.661023332332	722.243564971033	656.683607167779
B9J08_01643	35660.4761795274	34041.5522025448	31289.0602045078	32144.6224802885
B9J08_01642	1841.29979088899	1893.11973425308	1809.50390854068	1914.72582895807
B9J08_01641	3750.98209722334	3624.38666103758	3900.5603932565	3670.69298365579
B9J08_01640	1634.14099409864	1775.91597712066	1662.60691227538	1623.66825948077
B9J08_01639	311.743820412664	285.753922151408	296.019704595215	247.759749224473
B9J08_01638	3789.19585585457	3641.13005491364	3788.1619339929	4171.82516250788
B9J08_01637	1393.79656481275	1273.61416083889	1201.88451489787	1180.26650763244
B9J08_01636	4945.66486706284	5012.97212649208	5131.3791649945	5142.81887225169
B9J08_01635	7.03937658996338	8.92981006723149	10.0157042908156	19.2434756679203
B9J08_01634	1360.61093231721	1371.84207157844	1475.64709884682	1448.071544011
B9J08_01633	827.629561934266	866.191576521455	796.804919135993	940.524873269602
B9J08_01632	5425.34810040749	5097.80532213078	5198.15052693327	5395.38949039314
B9J08_01631	4665.09542869145	4902.46572691009	4730.75099336188	4798.84174468761
B9J08_01630	803.494556482963	821.542526185297	370.581058760175	366.427849176648
B9J08_01629	9576.56903803161	9081.61683837443	8942.91107566597	9535.14219345449
B9J08_01628	1.00562522713763	0	0	0
B9J08_01627	0	0	0	0.801811486163344
B9J08_01626	6535.55835116743	6221.84516434354	6030.56683910328	6104.19084416154
B9J08_01625	363.030706996683	372.819570306915	314.938257144533	306.291987714397
B9J08_01624	1448.10032707818	1592.85487074242	961.507611918293	1062.40021916643
B9J08_01623	691.870156270687	772.428570815524	722.243564971033	737.666567270276
B9J08_01622	1327.42529982167	1246.8247306372	1156.25741757304	1155.41035156138
B9J08_01621	589.296383102649	525.742567708254	654.359346999949	615.791221373448
B9J08_01620	350.963204271031	356.076176430856	309.373976982969	356.004299856525
B9J08_01619	229.282551787379	203.153179029516	254.84403139964	267.805036378557
B9J08_01618	1468.21283162093	1401.98018055534	1464.5185385237	1545.09073383676
B9J08_01617	615.442639008227	702.106316536076	656.585059064575	574.898835579118
B9J08_01616	434.430098123454	402.957679283821	398.402459567996	469.059719405556
B9J08_01615	437.446973804867	407.422584317437	438.465276731259	462.64522751625
B9J08_01614	28377.7382845967	27776.1742141235	23068.3926938128	23883.5587383475
B9J08_01613	42936.1746978681	41744.6296117904	34477.3927370841	36578.6399987718
B9J08_01612	703.937658996338	635.13274103184	703.325012421714	686.350632155822
B9J08_01611	351.968829498169	306.962221061082	332.743953661539	393.689439706202
B9J08_01610	540.020746972905	581.553880628451	567.556576479548	651.070926764635
B9J08_01609	11.0618774985139	10.0460363256354	17.8056965170054	13.6307952647768
B9J08_01608	311.743820412664	315.892031128314	454.045261183638	444.203563334493
B9J08_01607	5034.15988705096	5078.82947573791	5066.83351512036	5102.72829794352
B9J08_01606	2304.89302059944	2149.85177368598	2338.11052388927	2391.00185173909
B9J08_01605	5849.72194625957	5788.74937608281	6474.5963959961	6321.4817569118
B9J08_01604	1054.90086326737	1033.62551528204	939.250491272036	907.650602336905
B9J08_01603	784.387677167348	717.733484153731	632.102226353693	744.081059159583
B9J08_01602	276.546937462847	267.894302016945	245.941183141137	211.678232347123
B9J08_01601	1917.72730815145	1916.56048567956	1849.56672570394	1952.41096880774
B9J08_01600	3820.37023789584	3828.6560663255	4255.5614675643	4417.98128876003
B9J08_01599	202.130670654663	237.756193040038	213.668358204065	230.921708015043
B9J08_01598	344.929452908206	369.470891531703	369.468202727863	362.418791745831
B9J08_01597	1033.78273349748	1005.71985882195	843.544872493132	987.029939467076
B9J08_01596	6133.30826031238	7024.41184413597	7037.70154834639	6632.58461354318
B9J08_01595	7309.8897760634	8556.99049692458	3566.70358356265	3293.84158515902
B9J08_01594	535.998246064355	552.531997909948	517.47805502547	512.357539658377
B9J08_01593	541.026372200043	488.907101180924	513.026630896219	465.852473460903
B9J08_01592	20.1125045427525	22.3245251680787	27.821400807821	11.2253608062868
B9J08_01591	128.720029073616	127.249793458049	186.959813428557	218.894535722593
B9J08_01590	3027.93755891139	3580.85383695983	3852.70758386705	3677.90928703126
B9J08_01589	1353.57155572724	1261.33567199645	1261.97874064276	1245.21323801167
B9J08_01588	11346.4694377938	11613.2179924346	9785.34309212679	9747.62223728777
B9J08_01587	1226.8627771079	1225.61643172752	1011.58613337237	1078.4364488897
B9J08_01586	1153.45213552686	1115.11003214553	1552.43416507641	1717.48020336188
B9J08_01585	962.383342370708	905.259495565592	989.329012726114	1145.78861372742
B9J08_01584	1616.03974001016	1548.20582040626	1568.01414952879	1606.02840678518
B9J08_01583	14097.8600592424	13495.1754641036	13656.9692285432	13277.998210865
B9J08_01582	2152.03798607452	2089.57555573217	2059.89651581107	2022.16856810395
B9J08_01581	2032.36858404514	2120.82989096748	1964.19089703216	1893.07691883166
B9J08_01580	2656.86185009761	2688.98905649508	716.679284809468	681.539763238842
B9J08_01579	3063.13444186121	2867.58525783971	2890.08711591644	2747.00615159562
B9J08_01578	3238.11323138316	3392.21159928956	3602.31497659666	4062.77880038966
B9J08_01577	3368.84451091105	3243.75350692184	3566.70358356265	3312.28324934077
B9J08_01576	855.78706829412	762.382534489888	752.290677843479	745.68468213191
B9J08_01575	1086.07524530864	1161.9915349985	1096.16319182815	1067.21108808341
B9J08_01574	2141.98173380314	2043.81027913761	1845.11530157469	1810.49033575683
B9J08_01573	467.615730618996	533.556151517082	548.63802393023	493.114063990457
B9J08_01572	1091.10337144432	1112.87757962872	1049.42323847101	1088.85999820982
B9J08_01571	1911.69355678863	1644.201278629	1920.78951177196	1994.10516608824
B9J08_01570	3034.97693550136	3223.66143427057	3629.02352137217	3584.89915463631
B9J08_01569	3354.76575773112	3194.63955155207	3610.10496882285	3229.69666626595
B9J08_01568	452.531352211932	431.979562002323	451.819549119013	448.212620765309
B9J08_01567	1583.85973274176	1592.85487074242	1654.81692004919	1672.57876013674
B9J08_01566	13903.7743904048	13465.0373551267	14083.193088919	14091.8368693208
B9J08_01565	3892.77525424975	4109.94508344329	2661.95162929231	2690.07753607802
B9J08_01564	17.0956288613396	16.743393876059	13.3542723877541	14.4326067509402
B9J08_01563	1805.09728271204	1808.28653861438	1708.23400960021	1701.44397363862
B9J08_01562	14.0787531799268	16.743393876059	38.9499611309494	52.1177466006174
B9J08_01561	864.837695338358	1003.48740630514	1075.0189272142	1108.9052853639
B9J08_01560	111.624400212276	113.855078357201	111.285603231284	136.307952647768
B9J08_01559	343.923827681068	382.86560663255	419.54672418194	392.085816733875
B9J08_01558	799.472055574413	760.150081973081	732.259269261848	761.720911855177
B9J08_01557	1874.48542338453	1697.78013903239	1946.38520051516	1966.04176407252
B9J08_01556	50.2812613568813	53.5788604033889	74.5613541649602	94.6137553672746
B9J08_01555	3996.35465264493	3981.57906372684	4069.71451016805	4171.82516250788
B9J08_01554	1637.15786978006	1431.00206327385	1819.51961283149	1691.02042431849
B9J08_01553	2425.56804785595	2135.34083232673	1980.88373751685	2031.79030593791
B9J08_01552	229.282551787379	196.455821479093	320.502537306098	311.904668117541
B9J08_01551	871.877071928322	834.937241286144	915.880514593467	891.614372613639
B9J08_01550	2509.03494170838	2409.9324918941	2257.98488956275	2322.04606392904
B9J08_01549	650.639521958044	677.549338851189	693.309308130899	584.520573413078
B9J08_01548	71.3993911267714	62.5086704706204	75.6742101972731	82.5865830748244
B9J08_01547	263.473809510058	284.637695893004	209.216934074814	206.065551943979
B9J08_01546	1872.47417293026	1809.40276487278	1961.96518496754	1764.78708104552
B9J08_01545	4405.64412008994	3905.67567815537	4020.74884474629	4014.67011121986
B9J08_01544	393.199463810812	411.887489351052	370.581058760175	372.040529579792
B9J08_01543	629.521392188154	592.71614321249	607.61939364281	555.655359911197
B9J08_01542	5853.74444716812	5670.429392692	4839.81088452854	4612.82147989772
B9J08_01541	410.295092672151	450.95540839519	540.84803170404	534.80826127095
B9J08_01540	1091.10337144432	1275.8466133557	702.212156389401	711.206788226886
B9J08_01539	10603.3123949391	10858.6490417535	11268.7801831998	11573.3469912817
B9J08_01538	1185.63214279526	1057.06626670853	1208.56165109174	1253.23135287331
B9J08_01537	987.523973049149	1020.2308001812	1018.26326956625	1048.76942390165
B9J08_01536	692.875781497824	647.411229874283	1344.33008703391	1428.02625685692
B9J08_01535	64630.5277229081	61693.8253019856	51071.1890349008	50373.0048067259
B9J08_01534	4519.27977075649	4680.3367014877	4194.35438578709	4280.87152462609
B9J08_01533	3216.99510161327	3183.47728896803	2942.39134943515	3281.0126013804
B9J08_01532	519.908242430153	502.301816281771	370.581058760175	431.374579555879
B9J08_01531	3923.94963629102	3849.86436523518	3537.76932672252	3551.22307221745
B9J08_01530	0	0	1.11285603231284	0.801811486163344
B9J08_01529	798.466430347275	668.619528783958	742.274973552664	703.990484851416
B9J08_01528	1326.41967459453	1352.86622518557	1295.36442161214	1272.47482854123
B9J08_01527	4289.99721896911	4440.34805593086	4534.88833167482	4390.71969823047
B9J08_01526	1978.06482177971	2307.23967612094	1292.02585351521	1197.10454884187
B9J08_01525	5678.76565764617	5970.69425620266	5675.56576479548	5724.93401120628
B9J08_01524	617.453889462502	659.689718716726	583.136560931928	627.016582179735
B9J08_01523	10457.4967370042	10453.4589099529	8974.07104457073	8760.5922978207
B9J08_01522	15671.6635397128	14966.36167268	14854.4023193118	15235.2200485897
B9J08_01521	2284.78051605669	1953.39595220689	2161.16641475153	2267.52288286994
B9J08_01520	9045.59891810295	9463.36621874857	7949.13063881061	7925.10472923849
B9J08_01519	964.394592824983	947.676093384942	952.60476365979	958.164725965196
B9J08_01518	2887.15002711212	3003.76486136499	3221.71821354567	2935.431850844
B9J08_01517	1735.70914203954	1751.35899943578	1959.73947290291	2033.39392891024
B9J08_01516	2566.35557965522	2699.03509282072	2847.79858668856	2656.40145365916
B9J08_01515	2861.00377120655	2620.89925473244	965.959036047544	1007.07522662116
B9J08_01514	4056.69216627318	3971.53302740121	4025.20026887554	4067.58966930664
B9J08_01513	2193.26862038716	2238.03364809989	2498.36179254232	2506.46270574661
B9J08_01512	2274.72426378531	2460.16267352228	2428.25186250661	2176.11637344732
B9J08_01511	238.333178831617	245.569776848866	224.796918527193	251.76880665529
B9J08_01510	327.833824046866	315.892031128314	363.903922566298	337.562635674768
B9J08_01509	9613.7771714357	9804.93145382018	10108.0713414975	9760.45122106639
B9J08_01508	5331.82495428369	5115.66494226524	5400.69032481421	5198.94567628312
B9J08_01507	5292.60557042532	5431.55697339355	4738.54098558807	4859.77941763603
B9J08_01506	1846.32791702468	1769.21861957024	1881.83955064101	2072.68269173224
B9J08_01505	429.401971987766	407.422584317437	492.995222314588	476.276022781026
B9J08_01504	6544.60897821167	6616.98925981853	6539.14204587024	6582.07048991489
B9J08_01503	3773.10585222037	3621.03798226237	3578.94499991809	3541.60133438349
B9J08_01502	252.411932011544	257.848265691309	252.618319335014	258.98511003076
B9J08_01501	799.472055574413	726.663294220962	622.086522062877	630.223828124388
B9J08_01500	1587.88223365031	1566.06544054072	1445.59998597438	1425.62082239843
B9J08_01499	3338.67575409692	3099.76031958773	3215.04107735179	3252.94919936469
B9J08_01498	4783.75920549369	4709.35858420621	5096.8806279928	5064.24134660768
B9J08_01497	292.636941097049	277.94033834258	319.389681273785	309.499233659051
B9J08_01496	1737.72039249382	1723.45334297568	1869.59813428557	1881.85155802537
B9J08_01495	3988.30965082782	4764.053670868	3166.07541193003	3042.07277850373
B9J08_01494	128.720029073616	133.947151008472	124.639875619038	156.353239801852
B9J08_01493	635.55514355098	665.270850008746	589.813697125805	650.269115278472
B9J08_01492	36603.7526425824	36751.7495579496	29386.0763892528	27931.9049319863
B9J08_01491	1847.33354225182	1972.37179859976	2064.34793994032	2156.07108629323
B9J08_01490	89690.7083831777	101249.535221046	45730.5929358315	45771.4086876345
B9J08_01489	5442.44372926883	5373.51320795655	5246.00333632272	5390.57862147616
B9J08_01488	1171.55338961533	1175.38625009934	1059.43894276182	1153.00491710289
B9J08_01487	2793.62688098832	2772.70602587538	2910.11852449807	2707.71738877361
B9J08_01486	1178.5927662053	1214.45416914348	1595.83555033661	1841.7609837172
B9J08_01485	1118.25525257704	1163.1077612569	1308.7186939999	1232.38425423306
B9J08_01484	1135.35088143838	1043.67155160768	1122.87173660365	1093.6708671268
B9J08_01483	6503.37834389903	6130.31461115442	6109.57961739749	6262.14770693572
B9J08_01482	3503.59829134749	3608.75949341993	3847.14330370548	4063.58061187583
B9J08_01481	692.875781497824	831.588562510933	817.949183749937	846.712929388491
B9J08_01480	10505.7667479068	9444.39037235571	7940.22779055211	8479.95827766353
B9J08_01479	789.415803303036	878.470065363898	834.642024234629	840.298437499185
B9J08_01478	5126.67740794762	4837.72460392266	5297.19471380911	5573.3916403214
B9J08_01477	4686.21355846134	4655.77972380282	5093.54205989586	5313.60471880448
B9J08_01476	1274.12716278337	1357.33113021919	1184.07881838086	1286.105623806
B9J08_01475	4096.91717535869	4173.56998017232	3923.93036993507	4118.10379293493
B9J08_01474	1468.21283162093	1419.83980068981	1497.90421949308	1543.48711086444
B9J08_01473	31438.8614760036	31456.3721880813	37413.1069503253	37673.9144888709
B9J08_01472	739.134541946155	731.128199254578	683.293603840083	695.972369989783
B9J08_01471	321.80007268404	293.567505960235	327.179673499975	284.643077587987
B9J08_01470	38163.4773698729	43173.3992225475	43602.8122020493	42345.2682072585
B9J08_01469	6445.05208072504	7455.27517987989	5345.04752319857	5006.51091960392
B9J08_01468	253279.786582564	250333.830519734	242171.939759694	246335.732025047
B9J08_01467	9986.86413070376	10987.0150614699	9855.4530221625	10320.9174498946
B9J08_01466	313.755070866939	309.19467357789	333.856809693852	375.247775524445
B9J08_01465	3.01687568141288	15.6271676176551	8.90284825850271	12.0271722924502
B9J08_01464	1296.2509177804	1252.40586192922	1240.83447602882	1316.57446028021
B9J08_01463	1561.73597774473	1499.09186503649	1491.2270832992	1508.20740547325
B9J08_01462	2397.4105414961	2489.18455624078	2498.36179254232	2544.14784559629
B9J08_01461	801.483306028688	761.266308231485	836.867736299255	854.731044250125
B9J08_01460	3328.61950182554	2851.95809022206	2911.23138053039	3065.32531160246
B9J08_01459	108.607524530864	82.6007431218913	79.0127782942116	68.9557878100476
B9J08_01458	2024.32358222804	1929.95520078041	1951.94948067672	1908.31133706876
B9J08_01457	2390.37116490614	2460.16267352228	2476.10467189607	2453.54314765983
B9J08_01456	3233.08510524747	2970.27807361287	3196.12252480247	3128.66841900937
B9J08_01455	2939.44253892328	2771.58979961697	2714.25586281101	2754.22245497109
B9J08_01454	6434.99582845367	6239.704784478	6613.7034000352	6662.25163853123
B9J08_01453	39.2193838583674	35.719240268926	21.1442646139439	28.063402015717
B9J08_01452	3067.15694276976	3004.8810876234	3152.72113954227	3068.53255754712
B9J08_01451	740.140167173293	820.426299926893	728.92070116491	782.568010495424
B9J08_01450	20.1125045427525	23.4407514264827	25.5956887431953	16.8380412094302
B9J08_01449	1.00562522713763	0	1.11285603231284	1.60362297232669
B9J08_01448	1341.50405300159	1320.49566369186	2229.05063272262	2268.3246943561
B9J08_01447	8406.02127364342	8587.12860590148	9083.13093573739	9927.22801018836
B9J08_01446	871.877071928322	956.605903452173	1007.13470924312	1016.69696445512
B9J08_01445	7939.41116825156	9441.04169358049	12008.8294446878	11148.3869036151
B9J08_01444	597.34138491975	529.091246483466	514.139486928532	542.024564646421
B9J08_01443	1826.21541248193	1759.1725832446	1542.4184607856	1616.4519561053
B9J08_01442	2913.2962830177	2809.54149240271	3334.11667280927	3288.22890475587
B9J08_01441	3292.41699364859	3320.77311875171	3499.93222162388	3587.3045890948
B9J08_01440	85278.0248864978	80443.0777643965	72788.5745054859	72036.3475398872
B9J08_01439	465.604480164721	467.698802271249	559.766584253358	578.106081523771
B9J08_01438	1153.45213552686	1172.03757132413	1068.34179102033	1138.57231035195
B9J08_01437	459.570728801895	488.907101180924	457.383829280577	453.023489682289
B9J08_01436	4502.18414189515	4711.59103672302	4505.95407483469	4716.25516161279
B9J08_01435	1836.27166475331	1755.82390446939	1788.35964392673	1739.12911348829
B9J08_01434	1177.58714097816	1177.61870261615	1296.47727764446	1408.782781189
B9J08_01433	1923.76105951428	1877.49256663542	2420.46187028043	2641.96884690822
B9J08_01432	2040.41358586224	1875.26011411861	1958.6266168706	1849.77909857883
B9J08_01431	2746.36249531286	2973.62675238809	3057.01552076337	2953.0717035396
B9J08_01430	3538.79517429731	3816.37757748306	3246.20104625655	3050.09089336536
B9J08_01429	1484.30283525514	1481.23224490202	1239.7216199965	1178.66288466012
B9J08_01428	1151.44088507258	1118.45871092074	906.977666334964	877.181765862698
B9J08_01427	443.480725167693	531.323699000274	525.26804725166	517.97022006152
B9J08_01426	3.01687568141288	12.2784888424433	10.0157042908156	11.2253608062868
B9J08_01425	2899.21752983778	2875.39884164854	3338.56809693852	3460.61837428099
B9J08_01424	0	0	0	0
B9J08_01423	0	2.23245251680787	0	0.801811486163344
B9J08_01422	6098.11137736256	6179.42856652419	5927.07122809818	6558.01614532999
B9J08_01421	389.176962902261	310.310899836294	455.158117215951	474.6723998087
B9J08_01420	3270.29323865156	3017.15957646584	3029.19411995555	3042.87458998989
B9J08_01419	1153.45213552686	1189.8971914586	1315.39583019378	1324.59257514184
B9J08_01418	6474.21521231204	6366.95457793605	6339.94081608624	6479.43861968598
B9J08_01417	1652.24224818712	1641.96882611219	1709.34686563252	1735.12005605748
B9J08_01416	1172.55901484247	1343.93641511834	1164.04740979923	1193.89730289722
B9J08_01415	2650.82809873478	3023.85693401626	2823.31575397767	2658.00507663149
B9J08_01414	1933.81731178565	2006.97481261028	1713.79828976177	1684.60593242919
B9J08_01413	686.842030134998	740.05800932181	649.907922870698	627.818393665898
B9J08_01412	806.511432164376	857.261766454223	705.55072448634	691.963312558966
B9J08_01411	395.210714265087	385.098059149358	470.738101668331	408.122046457142
B9J08_01410	2812.73376030394	2797.26300356026	2988.01844675997	3164.74993588672
B9J08_01409	105.590648849451	120.552435907625	171.379828976177	185.218453303732
B9J08_01408	5681.78253332759	5753.03013581389	1042.74610227713	1043.15674349851
B9J08_01407	0	0	0	0
B9J08_01406	4.0225009085505	2.23245251680787	5.5642801615642	3.20724594465338
B9J08_01405	389.176962902261	389.562964182974	343.872513984667	344.778939050238
B9J08_01404	1420.94844594547	1285.89264968133	1438.9228497805	1347.04329675442
B9J08_01403	730.083914901916	697.64141150246	841.319160428506	792.991559815547
B9J08_01402	2185.22361857006	2097.389139541	2163.39212681616	2232.24317747875
B9J08_01401	1002.60835145621	997.906275013119	870.25341726864	836.289380068368
B9J08_01400	1276.13841323765	1414.25866939779	1182.96596234855	1096.07630158529
B9J08_01399	870.871446701184	782.474607141159	385.048187180242	356.004299856525
B9J08_01398	577.228880376997	543.602187842717	565.330864414922	558.862605855851
B9J08_01397	1077.0246182644	1122.92361595436	1091.7117676989	1094.47267861296
B9J08_01396	601.3638858283	522.393888933042	545.299455833291	522.7810889785
B9J08_01395	4126.08030694568	4378.95561171864	4449.19841718673	4200.69037600976
B9J08_01394	1300.27341868895	1310.44962736622	1460.06711439444	1394.35017443806
B9J08_01393	1090.09774621719	1174.27002384094	1303.15441383833	1229.97881977457
B9J08_01392	2278.74676469386	2328.44797503061	2290.25771449982	2238.65766936806
B9J08_01391	9.05062704423863	5.58113129201968	18.9185525493183	12.0271722924502
B9J08_01390	1202.7277716566	1175.38625009934	1275.33301303051	1343.83605080976
B9J08_01389	4999.96862932828	4959.39326608869	4833.13374833466	4614.42510287004
B9J08_01388	147.826908389231	173.01507005261	145.784140232982	189.227510734549
B9J08_01387	87.4893947609735	78.1358380882755	84.5770584557758	71.3612222685376
B9J08_01386	618.45951468964	597.181048246106	600.942257448933	582.115138954588
B9J08_01385	920.147082830928	831.588562510933	825.739175976127	898.830675989109
B9J08_01384	1663.30412568563	1513.60280639574	1623.65695114443	1755.96715469772
B9J08_01383	1489.33096139082	1513.60280639574	1530.17704443015	1593.19942300656
B9J08_01382	1614.02848955589	1647.54995740421	1233.04448380263	1246.816860984
B9J08_01381	2412.49491990316	2433.37324332058	2249.08204130425	2248.27940720202
B9J08_01380	1522.51659388637	1547.08959414786	1664.83262434001	1649.326227038
B9J08_01379	1.00562522713763	0	0	0.801811486163344
B9J08_01378	678.797028317897	698.757637760864	699.986444324776	591.736876788548
B9J08_01377	1823.19853680052	1759.1725832446	1632.55979940293	1694.22767026315
B9J08_01376	1982.08732268826	2053.85631546324	7352.63980549093	8465.52567091259
B9J08_01375	774.331424895972	860.610445229435	685.519315904709	707.999542282233
B9J08_01374	1244.96403119638	1308.21717484941	1269.76873286895	1409.58459267516
B9J08_01373	1304.2959195975	1321.61188995026	1288.68728541827	1315.77264879405
B9J08_01372	868.860196246909	973.349297328232	971.523316209109	853.127421277798
B9J08_01371	10303.6360772521	10377.5555243814	9212.22223548568	8791.86294578107
B9J08_01370	1036.79960917889	1093.90173323586	1109.5174642159	1051.97666984631
B9J08_01369	1750.79352044661	1774.79975086226	1802.8267723468	1897.88778774864
B9J08_01368	855.78706829412	848.331956386992	822.400607879188	853.929232763961
B9J08_01367	83265.7688069954	83549.5354415346	78649.9872276776	85220.533806871
B9J08_01366	474.655107208959	492.255779956136	436.239564666633	470.663342377883
B9J08_01365	1365.6390584529	1312.68207988303	1298.70298970908	1381.52119065944
B9J08_01364	940.25958737368	944.32741460973	922.557650787344	989.435373925567
B9J08_01363	7430.56480331992	7242.07596452474	7053.28153279877	7509.76637940588
B9J08_01362	3505.60954180176	3490.43951002911	3566.70358356265	3710.78355796396
B9J08_01361	2896.20065415636	2928.97770205193	2480.55609602532	2414.25438483783
B9J08_01360	1988.12107405109	1829.49483752405	2076.58935629576	2091.124355914
B9J08_01359	2494.95618852845	2887.67733049098	903.639098238025	963.777406368339
B9J08_01358	1460.16782980383	1494.62696000287	1900.75810319033	1771.20157293483
B9J08_01357	954.338340553607	827.123657477317	875.817697430204	888.407126668985
B9J08_01356	1822.19291157338	1708.94240161643	1945.27234448284	2008.53777283918
B9J08_01355	308.726944731251	346.03014010522	318.276825241472	287.048512046477
B9J08_01354	1670.3435022756	1586.15751319199	1780.56965170054	1763.18345807319
B9J08_01353	1701.51788431686	1560.4843092487	1811.7296206053	1811.29214724299
B9J08_01352	4.0225009085505	5.58113129201968	1.11285603231284	3.20724594465338
B9J08_01351	101.5681479409	121.668662166029	89.0284825850271	76.1720911855177
B9J08_01350	64.3600145368081	85.9494218971031	11.1285603231284	12.0271722924502
B9J08_01349	1537.60097229343	1544.85714163105	1268.65587683664	1306.15091096009
B9J08_01348	4910.46798411303	4886.83855929243	5328.35468271387	5303.18116948436
B9J08_01347	800.47768080155	820.426299926893	834.642024234629	692.765124045129
B9J08_01346	36221.6150562702	33074.900262767	26301.2394676816	29124.1986119111
B9J08_01345	5155.84053953461	4781.91329100246	4138.71158417145	4280.06971313993
B9J08_01344	2522.10806966117	2365.28344155794	2448.28327108825	2578.62573950131
B9J08_01343	307.721319504114	337.100330037989	284.891144272087	295.868438394274
B9J08_01342	414.317593580702	446.490503361574	465.173821506767	473.870588322536
B9J08_01341	584.268256966961	567.0429392692	514.139486928532	568.484343689811
B9J08_01340	524.936368565841	513.464078865811	549.750879962543	581.313327468424
B9J08_01339	41.2306343126427	35.719240268926	61.2070817772061	49.7123121421273
B9J08_01338	1872.47417293026	1814.9838961648	1862.92099809169	1871.42800870525
B9J08_01337	3752.99334767762	3980.46283746844	3246.20104625655	3016.4148109465
B9J08_01336	1365.6390584529	1235.66246805316	1481.21137900839	1439.2516176632
B9J08_01335	1.00562522713763	5.58113129201968	2.22571206462568	2.40543445849003
B9J08_01334	14.0787531799268	27.9056564600984	36.7242490663237	28.063402015717
B9J08_01333	300.68194291415	338.216556296393	309.373976982969	296.670249880437
B9J08_01332	2359.19678286487	2286.03137721126	2290.25771449982	2451.93952468751
B9J08_01331	4.0225009085505	0	0	0
B9J08_01330	4380.5034894115	4441.46428218926	4283.38286837212	4389.91788674431
B9J08_01329	1267.08778619341	1429.88583701544	1363.24863958323	1306.95272244625
B9J08_01328	879.922073745423	823.774978702105	747.839253714228	714.414034171539
B9J08_01327	711.982660813439	660.80594497513	572.008000608799	562.069851800504
B9J08_01326	2331.03927650502	2279.33401966084	2310.28912308145	2528.11161587302
B9J08_01325	695.892657179237	808.14781108445	776.773510554362	786.57706792624
B9J08_01324	17.0956288613396	15.6271676176551	6.67713619387703	12.8289837786135
B9J08_01323	253.417557238682	293.567505960235	447.368124989761	393.689439706202
B9J08_01322	2461.77055603291	2421.09475447814	2456.07326331444	2447.93046725669
B9J08_01321	2779.5481278084	2777.17093090899	3206.13822909329	3258.56187976783
B9J08_01320	1974.04232087116	1946.69859465646	1273.10730096589	1289.31286975066
B9J08_01319	2138.96485812173	2157.66535749481	3213.92822131948	3196.82239533325
B9J08_01318	1840.29416566186	1692.19900774037	1688.20260101858	1611.64108718832
B9J08_01317	214.198173380314	254.499586916097	220.345494397942	242.948880307493
B9J08_01316	215.203798607452	167.43393876059	206.991222010188	211.678232347123
B9J08_01315	0	0	2.22571206462568	0.801811486163344
B9J08_01314	869.865821474046	986.74401242908	807.933479459121	811.433223997304
B9J08_01313	759.247046488908	1081.62324439341	447.368124989761	487.501383587313
B9J08_01312	2638.76059600913	2778.2871571674	2202.34208794711	2106.3587741511
B9J08_01311	86.4837695338358	102.692815773162	93.4799067142785	99.4246242842547
B9J08_01310	1105.18212462425	1153.06172493127	980.426164467611	1064.80565362492
B9J08_01309	4301.05909646763	4180.26733772274	4274.48002011361	4311.3403611003
B9J08_01308	1914.71043247004	1900.9333180619	2084.37934852195	2289.97360448251
B9J08_01307	219.226299516002	176.363748827822	112.398459263597	102.631870228908
B9J08_01306	1267.08778619341	1197.71077526742	1261.97874064276	1332.61069000348
B9J08_01305	4602.74666460891	4780.79706474406	4863.18086120711	4731.48957984989
B9J08_01304	1725.65288976817	1759.1725832446	1386.6186162618	1309.35815690474
B9J08_01303	666.729525592246	756.801403197869	715.566428777155	745.68468213191
B9J08_01302	2478.86618489425	2635.41019609169	2470.5403917345	2375.76743350199
B9J08_01301	2253.60613401542	2262.59062578478	2072.13793216651	2014.15045324232
B9J08_01300	1746.77101953806	2338.49401135625	1626.99551924137	1517.02733182105
B9J08_01299	14429.7163841978	15052.3110945771	16026.2397213372	16146.0778968713
B9J08_01298	822.601435798578	793.636869725199	763.419238166608	768.135403744484
B9J08_01297	811.539558300064	852.796861420607	845.770584557758	769.73902671681
B9J08_01296	5410.26372200043	5842.3282364862	7017.67013976476	6319.07632245331
B9J08_01295	688.853280589274	649.643682391091	534.170895510163	530.799203840134
B9J08_01294	4511.23476893939	4566.4816231305	4175.43583323777	4022.6882260815
B9J08_01293	920.147082830928	894.097232981553	745.613541649602	772.946272661464
B9J08_01292	17817.6677744245	16474.3833477837	17501.886820184	17467.4632260684
B9J08_01291	787.404552848761	698.757637760864	847.996296622383	829.073076692898
B9J08_01290	418.340094489252	438.676919552747	461.835253409828	455.428924140779
B9J08_01289	3696.67833495791	3254.91576950588	3436.49942778205	3335.53578243951
