	AR0382_A	AR0382_B	AR0387_A	AR0387_B
B9J08_03646	1342.36425543693	1408.44693938007	1511.08548453787	1418.38113565407
B9J08_03645	5.91349892262966	9.38964626253378	2.85649429969351	2.64623346204117
B9J08_03644	2007.21049145258	2033.79738046482	1981.45487922073	2033.63041557864
B9J08_03643	1306.88326190115	1447.88345368271	1521.55929697008	1485.86008893612
B9J08_03642	3194.13420378039	3253.51242996796	3371.61543840491	3520.81362124578
B9J08_03641	1047.53409486582	1035.67798275748	1141.64555511084	1263.57647812466
B9J08_03640	231.471243542932	246.947696704638	198.050271445417	198.467509653088
B9J08_03639	2594.33645591367	2908.91241213297	5452.09545334835	5674.84765934729
B9J08_03638	1594.11035242888	1583.0943598632	2034.77610614834	1954.2434117174
B9J08_03637	1894.00922636224	1975.58157363711	2101.42763980786	2146.09533771539
B9J08_03636	1421.77409811224	1638.49327281214	2063.34104914528	2077.29326770232
B9J08_03635	9056.94599278751	8453.49853015916	7434.50249733564	7560.28900105162
B9J08_03634	1027.25924141681	932.391873869604	989.299192460519	905.01184401808
B9J08_03633	158.819685350625	165.257774220595	100.929465255837	87.3257042473586
B9J08_03632	261.883523716456	246.947696704638	274.223452770577	222.283610811458
B9J08_03631	7048.04593021418	7619.69794204616	5353.07031762564	8110.70556115619
B9J08_03630	388.601357772806	401.876860036446	356.109622695124	379.734501802908
B9J08_03629	277.934449363594	281.689387876013	292.314583335303	271.23892985922
B9J08_03628	645.416168127008	631.923193468523	758.875318951909	739.622252640507
B9J08_03627	1944.69635998478	1841.30963208287	1990.97652688638	1926.45796036597
B9J08_03626	2112.80868649954	2122.06005533263	2428.02015473948	2307.5155788999
B9J08_03625	1182.69978452593	1230.98262501818	1292.08758822803	1223.88297619404
B9J08_03624	1799.39324360017	1692.01425650859	1398.73004208326	1398.53438468876
B9J08_03623	2096.7577608524	2247.88131525059	1596.78031352867	1669.77331454798
B9J08_03622	1.68957112075133	0	0.952164766564503	0
B9J08_03621	225.557744620303	243.191838199625	97.1208061895793	119.080505791853
B9J08_03620	5.06871336225399	8.4506816362804	7.61731813251603	7.93870038612351
B9J08_03619	70.9619870715559	65.7275238377365	66.6515336595152	83.3563540542969
B9J08_03618	1954.83378670929	2004.68947705096	1747.22234664586	1937.04289421414
B9J08_03617	465.476843766992	436.618551207821	349.444469329173	390.319435651073
B9J08_03616	8856.73181497848	8425.32959137156	6236.6792209975	6894.76128534827
B9J08_03615	3904.59886005633	3934.26178400165	6168.12335780485	5927.56295497222
B9J08_03614	234.005600224059	324.881760683669	537.02092834238	609.95681300049
B9J08_03613	7407.92457893421	6911.71861385112	6853.6819897313	6635.43040606824
B9J08_03612	777.202715545612	711.735186700061	130.446573019337	173.328291763697
B9J08_03611	2.534356681127	1.87792925250676	0.952164766564503	1.32311673102059
B9J08_03610	495.889123940516	459.153702237902	470.369394682865	443.244104891896
B9J08_03609	791.564070071998	827.227835729226	888.369727204682	926.18171171441
B9J08_03608	18499.9589866667	17155.8226862755	17154.2004344261	17434.7091646583
B9J08_03607	951.228540982999	936.147732374618	1026.43361835653	952.644046334821
B9J08_03606	1819.66809704918	1801.87311778023	1599.63680782837	1700.20499936145
B9J08_03605	505.181765104648	483.56678252049	451.326099351575	523.954225484152
B9J08_03604	1551.8710744101	1488.2589326116	1612.0149497937	1634.04916281042
B9J08_03603	1155.66664659391	1000.9362915861	930.26497693352	972.49079730013
B9J08_03602	533.904474157421	592.486679165882	397.052707657398	440.597871429855
B9J08_03601	42348.2553560717	49787.6603424591	68751.05696979	75146.4147383141
B9J08_03600	1724.20732872673	2050.69874373738	3926.72749731201	3751.03593244336
B9J08_03599	1336.4507565143	1317.36737063349	1049.28557275408	1001.59936538258
B9J08_03598	620.072601315738	728.636549972621	1002.62949919242	1018.79988288585
B9J08_03597	1498.64958410643	1610.32433402454	1194.96678203845	1192.12817464955
B9J08_03596	2507.32354319497	2467.59903779388	2055.72373101276	2097.14001866763
B9J08_03595	751.859148734342	718.307939083834	782.679438116022	690.666933592746
B9J08_03594	72.6515581923072	74.1782054740169	64.7472041263862	72.7714202061322
B9J08_03593	915.747547447221	796.242003062865	721.740893055894	752.853419950713
B9J08_03592	293.140589450356	298.590751148574	332.305503531012	318.871132175961
B9J08_03591	4.22392780187833	4.69482313126689	7.61731813251603	7.93870038612351
B9J08_03590	6123.00574160282	6107.02592915197	6354.7476520515	6454.16341391842
B9J08_03589	68.4276303904289	73.2392408477635	107.594618621789	117.757389060832
B9J08_03588	4108.19218010686	4128.6274616361	3801.99391289206	4114.89303347402
B9J08_03587	618.383030194987	572.768422014561	428.474144954027	509.399941442925
B9J08_03586	402.117926738817	461.970596116662	490.364854780719	505.430591249864
B9J08_03585	2163.49582012208	2227.22409347301	2497.52818269869	2359.1171314097
B9J08_03584	0	0	0	0
B9J08_03583	0	0	0	0
B9J08_03582	849.854273737919	898.589147324483	714.123574923378	740.945369371528
B9J08_03581	734.963437526829	676.993495528686	796.961909614489	727.714202061322
B9J08_03580	2471.8425496592	2298.58540506827	2230.92204806063	2345.8859640995
B9J08_03579	10361.2948980075	10398.0942711299	10596.6416870964	12729.7060691491
B9J08_03578	383.532644410552	359.623451855044	390.387554291446	436.628521236793
B9J08_03577	0	0	0	0
B9J08_03576	0	0	0	0
B9J08_03575	214.575532335419	215.961864038277	245.658509773642	244.776595238808
B9J08_03574	2202.35595589936	2407.50530171366	2125.23175897197	2171.23455560478
B9J08_03573	1338.14032763505	1426.28726727888	1492.04218920658	1443.52035354346
B9J08_03572	1423.463669233	1345.53630942109	1293.99191776116	1383.98010064753
B9J08_03571	555.868898727188	562.439811125774	467.512900383171	453.829038740061
B9J08_03570	981.640821156523	999.997326959848	900.74786917002	791.22380515031
B9J08_03569	1137.08136426565	1114.55101136276	1179.73214577342	1149.78843925689
B9J08_03568	261.883523716456	296.712821896067	278.032111836835	321.517365638002
B9J08_03567	691.034588387294	758.683418012729	770.301296150683	1057.17026808545
B9J08_03566	630.210028040246	566.195669630787	678.893478560491	779.315754571125
B9J08_03565	863.37084270393	918.307404475804	810.292216346392	989.691314803398
B9J08_03564	2588.42295699104	2582.15272219679	2190.93112786492	2560.23087452483
B9J08_03563	7412.99329229646	9727.673527985	9930.12635050121	10341.4803696569
B9J08_03562	245.832598069319	230.985298058331	160.915845549401	146.865957143285
B9J08_03561	8866.02445614261	8879.7884704782	9974.87809452974	9227.41608213756
B9J08_03560	8.44785560375665	14.0844693938007	6.66515336595152	5.29246692408234
B9J08_03559	1824.73681041144	1899.52543891058	2384.22057547752	2519.21425586319
B9J08_03558	1535.82014876296	1481.68618022783	1365.4042752535	1354.87153256508
B9J08_03557	520.38790519141	516.430544439358	632.23740499883	521.307992022111
B9J08_03556	2694.021152038	2387.78704456234	2222.35256516155	2279.73012754847
B9J08_03555	1224.09427698434	1266.66328081581	1377.78241721884	1214.6211590769
B9J08_03554	862.526057143554	839.43437587052	733.166870254668	797.839388805413
B9J08_03553	6282.67021251382	6883.54967506351	6903.19455759265	7029.71919191237
B9J08_03552	1198.75071017307	1140.84202089785	1233.05337270103	1198.74375830465
B9J08_03551	1953.98900114891	1908.91508517312	1598.6846430618	1488.50632239816
B9J08_03550	1924.42150653577	1943.65677634449	1781.50027824219	1870.88705766311
B9J08_03549	345.517294193647	338.027265451216	371.344258960156	386.350085458011
B9J08_03548	4350.64563593468	3993.41655545562	3319.24637624386	3916.42552382093
B9J08_03547	2180.39153132959	2203.74997781668	2483.24571120022	2205.63559061132
B9J08_03546	42239.2780187833	42177.3520466755	37233.4510317383	38257.9202774602
B9J08_03545	2492.96218866859	2349.28949488595	2177.60082113302	2460.99711969829
B9J08_03544	32.9466368546509	47.8871959389223	19.9954600978546	10.5849338481647
B9J08_03543	380.998287729425	322.064866804909	258.03665173898	321.517365638002
B9J08_03542	3266.7857619727	4753.0389380946	439.900122152801	2697.83501455097
B9J08_03541	517.008762949907	519.247438318118	484.651866181332	486.906957015575
B9J08_03540	1162.42493107692	1174.64474744298	1213.05791260318	1193.45129138057
B9J08_03539	1245.21391599373	1268.54121006831	1305.41789495993	1287.39257928303
B9J08_03538	2715.98557660776	2460.08732078385	2254.72616722474	2012.46054788231
B9J08_03537	132.631332978979	128.638153796713	200.90676574511	224.929844273499
B9J08_03536	3832.79208742439	3771.82090365982	4555.15624324458	4673.24829396471
B9J08_03535	506.026550665024	533.331907711919	615.098439200669	647.004081469066
B9J08_03534	1101.60037072987	1121.12376374653	745.545012220006	763.438353798878
B9J08_03533	4257.71922429335	4023.46342349573	3817.22854915709	4048.73719692299
B9J08_03532	1609.31649251564	1525.81751766174	1712.94441504954	1516.29177374959
B9J08_03531	5154.03670385193	5770.87659295326	8638.03876227317	9136.12102769714
B9J08_03530	302.433230614488	334.271406946203	290.410253802174	259.330879280035
B9J08_03529	778.892286666363	673.237637023672	799.818403914183	774.023287647042
B9J08_03528	65525.7919905385	63380.112272103	66186.8772534318	66838.5647842359
B9J08_03527	3449.25944301384	3512.66666681389	2624.16609665177	2910.85680824529
B9J08_03526	7407.07979337383	6876.03795805349	6465.19876497298	7232.15605175852
B9J08_03525	2857.0647651905	3257.26828847297	3995.28336050466	4249.85094003812
B9J08_03524	3519.37664452502	3784.02744380111	2610.83578991987	2774.57578495017
B9J08_03523	932.643258654734	997.180433081088	866.469937573698	743.591602833569
B9J08_03522	1340.67468431618	1402.81315162255	1361.59561618724	1276.80764543486
B9J08_03521	7879.31492162383	8129.55573410175	8716.11627313146	8573.79641701339
B9J08_03520	1526.52750759883	1552.10852719683	1041.66825462157	1258.28401120058
B9J08_03519	413.944924584076	405.632718541459	688.415126226136	673.466416089478
B9J08_03518	76.0307004338099	70.4223469690034	62.8428745932572	58.2171361649058
B9J08_03517	751.014363173966	783.096498295317	906.460857769407	939.412879024616
B9J08_03516	3592.8729882777	3598.11244780294	3157.37836592789	3241.63599100043
B9J08_03515	8158.93894210818	8444.10888389663	8143.8652484262	9138.76726115918
B9J08_03514	456.184202602859	545.538447853213	734.119035021232	727.714202061322
B9J08_03513	2261.49094512566	2344.59467175468	1949.08127715754	2134.1872871362
B9J08_03512	1389.67224681797	1424.40933802637	1545.36341613419	1559.95462587327
B9J08_03511	2688.95243867574	2601.87097934811	2707.95659610945	2610.50931030361
B9J08_03510	281.313591605097	304.224538906094	197.098106678852	146.865957143285
B9J08_03509	1096.53165736761	989.668716071061	830.287676444247	882.51885959073
B9J08_03508	1983.55649576206	1933.32816545571	2040.48909474773	1951.59717825536
B9J08_03507	1006.98438796779	964.316671162219	1062.61587948599	1001.59936538258
B9J08_03506	11878.5297644422	11630.9548254006	11450.7334827047	11534.9316610375
B9J08_03505	496.733909500891	447.886126722861	277.07994707027	239.484128314726
B9J08_03504	1069.49851943559	1053.51831065629	811.244381112957	857.379641701339
B9J08_03503	614.159102393109	624.411476458496	487.508360481026	522.631108753131
B9J08_03502	1126.94393754114	938.964626253378	1054.04639658691	1094.21753655402
B9J08_03501	2921.26846777905	2918.3020583955	2965.04108308186	2805.00746976364
B9J08_03500	10636.69499069	10716.4032794298	10379.5481203197	11370.8651863909
B9J08_03499	563.471968770569	585.913926782108	524.642786377041	537.185392794358
B9J08_03498	1392.2066034991	1273.23603319958	970.255897129229	797.839388805413
B9J08_03497	671.604520498654	703.28450506378	673.180489961104	666.850832434375
B9J08_03496	538.128401959299	542.721553974452	586.533496203734	521.307992022111
B9J08_03495	748.480006492839	679.810389407446	822.670358311731	693.313167054787
B9J08_03494	1011.20831576967	945.537378637152	875.991585239343	886.488209783792
B9J08_03493	12953.0969972401	12828.1347238737	12954.2016491101	13019.4686332426
B9J08_03492	602.332104547849	639.43491047855	403.717861023349	392.965669113114
B9J08_03491	397.893998936938	360.562416481297	308.501384366899	285.793213900446
B9J08_03490	2591.80209923254	2775.57943520499	2728.90422097387	2605.21684337953
B9J08_03489	2725.2782177719	2705.15708823598	2035.72827091491	2228.12857503867
B9J08_03488	879.421768351068	885.443642556936	1058.80722041973	976.460147493192
B9J08_03487	353.120364237028	364.318274986311	378.961577092672	371.795801416784
B9J08_03486	539.81797308005	553.05016486324	500.838667212929	456.475272202102
B9J08_03485	342.138151952144	347.41691171375	322.783855865367	318.871132175961
B9J08_03484	564.316754330944	590.608749913375	394.196213357704	433.982287774752
B9J08_03483	3.37914224150266	3.75585850501351	3.80865906625801	15.877400772247
B9J08_03482	1518.07965199507	2002.81154779846	3269.7338083825	3441.42661738454
B9J08_03481	1975.95342571868	2073.23389476746	1982.4070439873	1978.05951287577
B9J08_03480	5881.39707133538	5878.8575249724	6031.01163141956	5918.30113785508
B9J08_03479	947.004613181121	996.241468454834	934.073635999778	947.351579410739
B9J08_03478	9264.76324063992	9326.7356325748	8142.91308365963	8645.2447204885
B9J08_03477	59107.1113028042	60333.1720599108	52412.8617403097	58045.1309898731
B9J08_03476	446.046775878351	508.918827429331	548.446905541154	461.767739126184
B9J08_03475	1071.18809055634	1163.37717192794	341.827151196657	402.227486230258
B9J08_03474	3759.29574367171	3518.30045457141	2587.03167075576	2332.65479678929
B9J08_03473	235.695171344811	215.961864038277	281.840770903093	250.069062162891
B9J08_03472	2109.42954425804	2027.22462808104	2029.06311754896	2196.37377349417
B9J08_03471	203.593320050535	206.572217775743	194.241612379159	161.420241184511
B9J08_03470	345.517294193647	370.891027370084	418.952497288381	440.597871429855
B9J08_03469	646.260953687384	660.092132256125	1022.62495929028	1065.10896847157
B9J08_03468	701.172015111802	700.46761118502	711.267080623684	751.530303219692
B9J08_03467	1155.66664659391	1202.81368623058	1526.3201208029	1421.02736911611
B9J08_03466	6716.04520498654	6628.1512967226	6777.50880840614	6923.86985343072
B9J08_03465	662.311879334522	600.937360802162	700.793268191474	615.249279924572
B9J08_03464	1003.60524572629	1090.13793108017	1147.35854371023	1160.37337310505
B9J08_03463	756.08307653622	956.804954152192	603.672462001895	578.202011455996
B9J08_03462	27.877923492397	14.0844693938007	28.5649429969351	18.5236342342882
B9J08_03461	1632.97048820616	1659.15049458972	1976.69405538791	1898.67250901454
B9J08_03460	1003.60524572629	964.316671162219	1037.85959555531	1103.47935367117
B9J08_03459	1318.71025974641	1264.7853515633	1425.39065554706	1254.31466100751
B9J08_03458	608.245603470479	582.158068277094	648.424206030427	576.878894724975
B9J08_03457	12890.5828657723	13042.2186586594	13107.500176527	14682.6263641354
B9J08_03456	281.313591605097	336.149336198709	410.383014389301	452.50592200904
B9J08_03455	764.530932139977	897.65018269823	821.718193545166	899.719377093998
B9J08_03454	148.682258626117	142.722623190513	98.0729709561438	101.879988288585
B9J08_03453	2761.60399686805	2789.66390459879	2794.60358986682	2741.49786667465
B9J08_03452	4531.42974585507	4432.8520005422	4535.16078314673	4519.76675316632
B9J08_03451	181.628895480768	188.731889876929	245.658509773642	254.038412355952
B9J08_03450	1176.7862856033	1397.17936386503	1388.25622965105	1338.99413179283
B9J08_03449	411.410567902949	399.998930783939	371.344258960156	396.935019306176
B9J08_03448	438.44370583497	525.820190701892	708.410586323991	711.836801289075
B9J08_03447	724.826010802321	718.307939083834	972.160226662358	1073.04766885769
B9J08_03446	194.300678886403	207.511182401997	266.606134638061	264.623346204117
B9J08_03445	3124.01700226921	3312.66720142192	2584.17517645606	2588.01632587627
B9J08_03444	2.534356681127	2.81689387876013	2.85649429969351	5.29246692408234
B9J08_03443	4136.07010359926	4020.64652961696	3900.06688384821	4147.97095174953
B9J08_03442	2432.13762832154	2335.20502549215	1930.03798182625	1795.46940399493
B9J08_03441	206.127676731662	230.985298058331	280.888606136528	271.23892985922
B9J08_03440	459.563344844362	495.773322661784	475.130218515687	424.720470657608
B9J08_03439	3.37914224150266	7.51171701002702	14.2824714984676	14.5542840412264
B9J08_03438	2484.51433306483	2501.401764339	2602.26630702079	2594.63190953137
B9J08_03437	935.177615335862	996.241468454834	1064.52020901911	1092.894419823
